https://www.alfa-leky.cz/2869577-humer-hygiena-nosu-100-morska-voda-pro-deti-150ml;True
https://www.rustak.cz/pevne-zdravi;False
https://www.5xl.cz/boxerky;False
https://www.stample.cz/Charles-Chaplin-Ondrej-Suchy-1x-kniha-bazarova-6x-DVD-d44191.htm;True
https://www.marines-shop.com/obal-na-karimatku-therm-a-rest-z-lite-vz-95/;True
https://www.inhair.cz/Trend-Up-Remedy-sampon-pro-poskozene-vlasy-1000-ml-d2601.htm;True
https://www.kosmas.cz/knihy/222416/rada-vacatko-jeho-hrisni-lide/;True
https://www.istuff.cz/gameboy-gamebox-500-her/;True
https://www.alfa-leky.cz/3796142-nurofen-200mg-emp-med-2ks;True
https://www.rustak.cz/priroda-nebo-chemie;False
https://www.stample.cz/Denik-princezny-2-Kralovske-povinnosti-DVD-d15082.htm;True
https://www.czkoupelna.cz/atlanta-90x90-ctvercovy-sprchovy-kout-s-vanickou-z-liteho-mramoru/;True
https://www.rustak.cz/reklamace-a-vraceni-zbozi;False
https://www.kosmas.cz/knihy/285742/mazej-ven/;True
https://www.prehozydeky.cz/kvalitni-spanelsky-prehoz-na-jednoluzkovou-postel-s-1-povlakem-na-polstar/;True
https://www.profipotraviny.cz/mleta-masa-100g/;True
https://www.bodyguru.cz/stojany-na-cinky-a-zavazi/stojan-nastavitelny/;True
https://www.rustak.cz/login;False
https://www.istuff.cz/elektricka-kolobezka-kugoo-s1-pro/;True
https://www.kosmas.cz/knihy/271034/vlci-ruze/;True
https://www.prehozydeky.cz/levna-crossbody-korkova-kabelka-pro-divky/;True
https://www.profipotraviny.cz/ryze-adzuki-lnene-seminko-3kg/;True
https://www.alfa-leky.cz/3942282-avicenum-p-70-punc-lyt-39-41-telova;True
https://www.5xl.cz/triko-dlouhy-rukav?page=2;False
https://www.inhair.cz/PLETOVA-KOSMETIKA-g31883.htm;False
https://www.rustak.cz/#;False
https://www.istuff.cz/ocelovy-tah-reminek-apple-watch-42-44mm-2/;True
https://www.prehozydeky.cz/luxusni-spanelska-detska-deka-pro-miminka-deka-z-mikrovlakna/;True
https://www.kosmas.cz/knihy/285773/agnessa/;True
https://eshop.hany.cz/nabizime/swissbella/zdravotni-matrace-bella-plus.htm;True
https://www.stample.cz/Ohnem-a-mecem-1-2-Henryk-Sienkiewicz-2x-kniha-bazarova-2x-DVD-d46037.htm;True
https://www.inhair.cz/Medavita-Blondie-Ice-Blondes-sampon-pro-studene-blond-vlasy-250-ml-d2485.htm;True
https://www.marines-shop.com/tasmanian-tiger-tacvec-container-carbon/;True
https://www.istuff.cz/zadni-tvrzene-sklo-pro-iphone-x-xs-xr-xs-max/;True
https://www.prehozydeky.cz/televizni-deka-mikroplys-prehoz-na-postel-3/;True
https://www.kosmas.cz/knihy/224774/manzelova-zena/;True
https://www.stample.cz/Kvet-pouste-Waris-Dirie-Cathleen-Miller-1x-kniha-bazarova-DVD-d46336.htm;True
https://www.istuff.cz/kabel-lightning-pro-apple/;True
https://www.bodyguru.cz/hrazdy/stacionarni-hrazda-bradla/;True
https://www.profipotraviny.cz/kmin-mlety-250g/;True
https://www.prehozydeky.cz/luxusni-korkova-kabelka-do-ruky-montado-modra/;True
https://www.5xl.cz/plavky;False
https://www.czkoupelna.cz/ross-luxury-95x190-cm-jednokridle-sprchove-dvere-91-5-96-5-cm/;True
https://www.detskeboty.cz/keen-moxie-quiet-green-aqua-sea.htm;True
https://www.5xl.cz/tilka-natelniky;False
http://www.mitaka.cz/detail/retezove-kolecko-ktm-sx-125-530-3;True
https://www.mavez.cz/PODESTYLKA-c16_200_2.htm;False
https://www.profipotraviny.cz/smes-na-americke-brambory-500g/;True
https://www.marines-shop.com/tasmanian-tiger-bladder-pouch-olive/;True
https://www.5xl.cz/topy;False
https://www.ledprofesional.cz/LED-Panel-podhledovy-ctverec-4W-tepla-bila-d55.htm;True
http://www.sestavypc.cz/osmijadro-amd-fx-8320e,-octo-core,-3.20ghz--8gb-ram--1tb-hdd--hd3200,496.html;True
http://shop.merret.cz/vychozi-kategorie/522-omc-8000-15-00.html;True
http://www.mitaka.cz/detail/vzduchovy-filtr-honda-cr-250-2;True
https://www.ledprofesional.cz/LED-pasek-SMD-2835-140led-24V-13-5W-1820lm-6000K-IP20-Ra80-d185.htm;True
https://www.luftuj.cz/cookies/;False
https://www.czkoupelna.cz/filtracni-kartuse-sa-a50-mcr-pro-filtr-senior-10-/;True
https://www.stample.cz/6-DVD-Rocky-kolekce-1-6-slim-DVD-bazarove-zbozi-d45631.htm;True
https://www.key4you.cz/produkt/detaily/107-minecraft/;True
http://www.sestavypc.cz/osmijadro-amd-fx-8320e,-octo-core,-3.20ghz--8gb-ram--1tb-hdd--hd3200,496.html;True
https://www.nishikigoi.cz/katalog/cz/vse-pro-jezirka/pece-o-vodu/likvidace-ras/vlaknite-rasy/produkt/fadenalgenfrei-f;True
https://www.luftuj.cz/clanky/rekuperator-a-ucinnost-rekuperace/;False
http://www.postele-betler.cz/povleceni/luxusni-satenove-povleceni-grafit;True
https://www.czkoupelna.cz/venezia-80-koupelnova-skrinka-s-keramickym-umyvadlem/;True
https://www.limosky.cz/premium/;False
https://www.inhair.cz/MedaVita-Beta-Refibre-kosmeticka-sada-pro-poskozene-vlasy-d2644.htm;True
http://www.mitaka.cz/detail/duse-mrp-21;True
https://www.luftuj.cz/vyrobci/mandik-a-s/;False
https://www.imobily.eu/adata-s102-pro-usb-32-flash-drive-5779.html;True
https://www.luftuj.cz/co-pro-vas-zajistime/;False
https://www.ledprofesional.cz/LED-pasek-SMD-2835-144led-12V-13-5W-1820lm-3000K-IP20-Ra80-d186.htm;True
https://www.limosky.cz/energeticke-napoje/bomba-cherry/;True
https://www.luftuj.cz/clanky/nove-fotostudio-a-tiskova-farma/;False
http://shop.merret.cz/omm-323rs/225-omm-323rs-01.html;True
https://www.ledprofesional.cz/LED-profil-MIKRO-WIDE-IN-d105.htm;True
https://www.limosky.cz/napoje-bad-brambacher/6ks-0-5l-pet-holunder-cerny-bez/;True
https://www.detskeboty.cz/plastenka-pidilidi-pl45-modra.htm;True
https://www.ledprofesional.cz/LED-profil-MIKRO-WIDE-UP-d106.htm;True
http://www.postele-betler.cz/doplnky/prosita-kapsa-pro-dalkovy-ovladac;True
https://www.poctivedvere.cz/dvere-vchodove-k8s0/;True
https://www.profipotraviny.cz/gril-s-medvedim-cesnekem-500g/;True
https://www.imobily.eu/garmin-forerunner-45-black-eco-box-18114.html;True
https://www.alfa-leky.cz/4530508-3m-futuro-bederni-pasnexcare-coldhot-obklad-darek;True
https://www.gamehouse.cz/b-17-letadlo-fleg-na-dalkove-ovladani/;True
http://www.mitaka.cz/category/vata-vyfuku;False
https://www.krbarna.cz/krbova-kamna-victoria-elegant/;True
https://www.aloelanzarote.cz/vinotherapie/hydratacni-telove-mleko-z-hroznu/;True
https://www.limosky.cz/energeticke-napoje/bomba-classic/;True
http://www.sestavypc.cz/osmijadro-amd-fx-8320e,-octo-core,-3.20ghz--8gb-ram--1tb-hdd--hd3200,496.html;True
https://www.aloelanzarote.cz/vinotherapie/krem-proti-starnuti-pleti-s-hroznovym-vinem-a-aloe-vera/;True
https://www.imobily.eu/powercolor-amd-radeon-rx-5500-xt-oc-8gb-axrx-5500-xt-8gbd6-dh-oc-18206.html;True
https://www.czkoupelna.cz/bk-er-600-x-1680-mm-koupelnovy-topny-zebrik/;True
https://www.bodyguru.cz/fitness-stroje-a-naradi/bradla-na-zed-2/;True
https://www.krbarna.cz/trubka-200-1000-1-5-mm/;True
http://www.mitaka.cz/detail/sada-valce-honda-crf-250-1;True
http://www.sestavypc.cz/osmijadro-amd-fx-8320e,-octo-core,-3.20ghz--8gb-ram--1tb-hdd--hd3200,496.html;True
